,code_id,period_id,timestamp,end_timestamp,code,Half,00. Start Phase,02. Situation Type,03. Outcomes,04. Rating,01. Phase
283,284,1,5049.165233725158,5069.701099558159,D4 Defending the Box,2nd Half,,1v1,Chance,Unsuccessful,Established Play
284,285,1,5057.862803891492,5107.199505850159,D4 Defending the Box,2nd Half,,Front Area,"Cross, Shot, Set-Piece or Box Entry",Neutral,Corner Kick
285,286,1,5093.899254266158,5104.899254266158,def corner,2nd Half,,Front Area,,,
286,287,1,5106.000996641826,5127.889613932826,D3 Middle / Lower Pressing,2nd Half,,After Ball Loss,"Cross, Shot, Set-Piece or Box Entry",Unsuccessful,
287,288,1,5112.999015600159,5132.732832141159,D4 Defending the Box,2nd Half,,Through Pass,"Cross, Shot, Set-Piece or Box Entry",Neutral,Established Play
288,289,1,5122.234442391826,5172.801181432826,D4 Defending the Box,2nd Half,,Front Area,"Cross, Shot, Set-Piece or Box Entry",Neutral,Corner Kick
289,290,1,5147.7330807244925,5158.7330807244925,def corner,2nd Half,,Front Area,,,
290,291,1,5171.001196099825,5186.899178766493,D3 Middle / Lower Pressing,2nd Half,,D3 Press on Throw-In,Stay In Phase,Neutral,
291,292,1,5209.533194516158,5246.899166016826,D4 Defending the Box,2nd Half,,Back Area,Intercepted by Defence,Successful,Lateral Free Kick
292,293,1,5232.932989682825,5243.932989682825,def free kick,2nd Half,,,,,
293,294,1,5261.767188641826,5293.867040057825,O1 Play from the Back,2nd Half,O1 Play from the Back,O1 Goal Kick or Free Kick,Ball Loss --> D3 Press,Unsuccessful,
294,295,1,5285.167966057826,5338.433898599824,D1 Counterpress,2nd Half,,After O3/O4,Establishing Pressing,Neutral,
295,296,1,5388.634418766826,5422.136334391492,D4 Defending the Box,2nd Half,,Back Area,"Cross, Shot, Set-Piece or Box Entry",Neutral,Lateral Free Kick
296,297,1,5410.501075182825,5421.501075182825,def free kick,2nd Half,,Back Area,,,
297,298,1,5421.135868099493,5459.066796141159,D3 Middle / Lower Pressing,2nd Half,,D3 Press on Throw-In,"Cross, Shot, Set-Piece or Box Entry",Unsuccessful,
298,299,1,5445.000377891825,5464.269570391492,D4 Defending the Box,2nd Half,,Pass Infront of Backline,"Cross, Shot, Set-Piece or Box Entry",Neutral,Established Play
299,300,1,5464.5350084331585,5523.367808100159,O1 Play from the Back,2nd Half,O1 Play from the Back,O1 Goal Kick or Free Kick,Ball Loss --> D3 Press,Unsuccessful,
300,301,1,5522.03625343316,5542.337012932823,D3 Middle / Lower Pressing,2nd Half,,D3 Goal Kick or Free Kick,Stay In Phase,Neutral,
301,302,1,5541.403000141825,5568.369236974491,D3 Middle / Lower Pressing,2nd Half,,After Ball Loss,"Intercept. -> Estab. (O1, O2, O3)",Successful,
302,303,1,5586.569122558158,5622.737451016826,O2 Build Up,2nd Half,O2 Build Up,O2 Free Kick,Ball Loss --> D3 Press,Unsuccessful,
303,304,1,5621.403993266825,5643.498944100158,D3 Middle / Lower Pressing,2nd Half,,After Ball Loss,Stay In Phase,Neutral,
304,305,1,5646.967870932826,5687.9025013918235,D3 Middle / Lower Pressing,2nd Half,,D3 Goal Kick or Free Kick,D4 Chance,Unsuccessful,
305,306,1,5673.004412516824,5696.634919557826,D4 Defending the Box,2nd Half,,1v1,Open Chance,Unsuccessful,Established Play
306,307,1,5678.869955474493,5701.869955474493,Goal OPP,2nd Half,,,,,
307,308,1,5726.003453850159,5789.070046057825,O2 Build Up,2nd Half,O2 Build Up,O2 Free Kick,Ball Loss --> D3 Press,Unsuccessful,
308,309,1,5788.571685891824,5804.705201724827,D3 Middle / Lower Pressing,2nd Half,,D3 Goal Kick or Free Kick,Stay In Phase,Neutral,
309,310,1,5803.0715761001575,5824.205403016826,D4 Defending the Box,2nd Half,,1v1,"Cross, Shot, Set-Piece or Box Entry",Neutral,Established Play
310,311,1,5803.96994093316,5817.337180849825,D3 Middle / Lower Pressing,2nd Half,,D3 Press on Throw-In,"Cross, Shot, Set-Piece or Box Entry",Unsuccessful,
311,312,1,5810.305624974492,5846.070857516492,D4 Defending the Box,2nd Half,,Back Area,,,Corner Kick
312,313,1,5835.238147641826,5846.238147641826,def corner,2nd Half,,Back Area,Intercepted by Defence,Successful,
313,314,1,5863.837205266824,5885.806012100159,O1 Play from the Back,2nd Half,O1 Play from the Back,O1 Goal Kick or Free Kick,Ball Loss --> D3 Press,Unsuccessful,
314,315,1,5882.804879016159,5904.7697092244925,D4 Defending the Box,2nd Half,,Square Pass,"Cross, Shot, Set-Piece or Box Entry",Neutral,Transition
315,316,1,5891.904708808492,5932.970800599825,D4 Defending the Box,2nd Half,,Front Area,"Cross, Shot, Set-Piece or Box Entry",Neutral,Corner Kick
316,317,1,5917.738850933491,5928.738850933491,def corner,2nd Half,,Front Area,,,
